Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume QTU,Volume MUSD
2019-04-09 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-09 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-08 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-07 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-06 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-05 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-04 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-03 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-02 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-04-01 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-31 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-30 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-29 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-28 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-27 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-26 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 08-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 07-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 06-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 05-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 04-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 03-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 02-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 01-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 12-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 11-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 10-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 09-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 08-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 07-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 06-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 05-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 04-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 03-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 02-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 01-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-25 12-AM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-24 11-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-24 10-PM,QTUMUSD,2,2,2,2,0.0,0.0
2019-03-24 09-PM,QTUMUSD,2,2,2,2,0.0,0.0
